Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,1,Joaquín Niemann,296.8,44.6,65.3,1.553,3,21,40,8,0,-19
,T2,Collin Morikawa,318.6,58.9,66.7,1.646,1,20,46,5,0,-17
,T2,Cameron Young,318.7,58.9,68.1,1.653,0,23,44,4,1,-17
,T4,Adam Scott,311.6,46.4,66.7,1.646,2,19,42,9,0,-14
,T4,Viktor Hovland,313.8,46.4,68.1,1.653,0,23,40,9,0,-14
,6,Justin Thomas,327.8,66.1,66.7,1.688,2,15,49,6,0,-13
,T7,Scottie Scheffler,318.0,48.2,70.8,1.667,1,18,45,8,0,-12
,T7,Maverick McNealy,312.0,48.2,59.7,1.674,1,16,49,6,0,-12
,9,C.T. Pan,316.7,51.8,62.5,1.644,0,19,46,6,1,-11
,T10,Chez Reavie,289.4,62.5,55.6,1.725,2,13,50,7,0,-10
,T10,Rory McIlroy,328.4,42.9,62.5,1.733,0,17,48,7,0,-10
,T10,Max Homa,309.9,48.2,59.7,1.628,2,16,44,10,0,-10
,T13,Cameron Tringale,305.7,53.6,72.2,1.846,2,10,55,5,0,-9
,T13,Xander Schauffele,311.9,50.0,63.9,1.696,0,17,47,8,0,-9
,T15,Sepp Straka,318.8,51.8,59.7,1.605,0,19,42,11,0,-8
,T15,Matt Jones,312.1,42.9,56.9,1.61,1,22,33,16,0,-8
,T15,Mito Pereira,308.7,53.6,65.3,1.702,1,15,47,9,0,-8
,T15,Paul Casey,310.4,53.6,73.6,1.755,0,17,47,7,1,-8
,T15,Robert MacIntyre,307.0,50.0,68.1,1.735,0,16,48,8,0,-8
,T15,Marc Leishman,322.8,48.2,61.1,1.727,1,15,48,7,1,-8
,T21,Jon Rahm,336.2,64.3,73.6,1.792,1,15,46,10,0,-7
,T21,Taylor Moore,309.3,60.7,62.5,1.711,0,17,45,10,0,-7
,T21,Danny Lee,312.8,41.1,61.1,1.614,2,16,43,9,2,-7
,T21,Sebastián Muñoz,301.0,69.6,66.7,1.813,0,17,45,10,0,-7
,T21,Emiliano Grillo,322.2,53.6,55.6,1.65,0,21,39,10,2,-7
,T26,Dylan Frittelli,270.3,50.0,62.5,1.689,1,15,46,9,1,-6
,T26,Sam Ryder,297.8,55.4,59.7,1.698,0,16,48,7,0,-6
,T26,Will Zalatoris,310.2,41.1,62.5,1.689,0,17,45,9,1,-6
,T26,K.H. Lee,316.9,60.7,59.7,1.767,0,15,48,9,0,-6
,T26,Peter Malnati,311.1,53.6,56.9,1.707,0,15,48,9,0,-6
,T26,Jordan Spieth,320.1,48.2,62.5,1.822,1,12,51,8,0,-6
,T26,Jason Kokrak,307.7,46.4,61.1,1.705,0,18,42,12,0,-6
